ID Chamado,TÍTULO,DATA E HORA ABERTURA,STATUS,,,,CAMPUS,,,,,CATEGORIA COMPLETA,,,,Valor do chamado,,,,Latitude x Longitude Geral,,DESCRIÇÃO GLPI,TÍTULO O.S.M.,DESCRIÇÃO O.S.M.,Classificação IA,,Avaliação (%),Executor,Criticidade Atribuída por IA
2023070463,Fechamento entre viga e cobertura metálica,2023-07-27 10:24,Fechado,,,,Campus Jorge Amado,,,,,Estrutura Predial > Alvenaria / Pisos / Estrutura,,,,371.9,,,,"-14.77147998352185, -39.23434744042999",,"Solicito o fechamento entre as vigas e a estrutura metálica dos ambientes do Núcleo de Vivências. Os pontos mais urgentes são:
1) Sala do Psicólogo
2) Consultórios Médicos
3) Sala da Assistente Social
4) Enfermaria
5) Coordenação Administrativa",Fechamento entre viga e cobertura metálica,Fechamento entre viga e cobertura metálica,Estrutura Predial > Alvenaria / Pisos / Estrutura,,0.57,LSTM_BAIXA_CONF,Baixa
2023070466,Instalação  de suporte de papel higênico.,2023-07-27 13:39,Fechado,,,,Reitoria,,,,,Estrutura Predial > Alvenaria / Pisos / Estrutura,,,,0,,,,"-14.788316740297745, -39.27483123836992",,"solicito a instalação de 4 suportes de papeis higiênicos sendo:
1- banheiro feminino 1° Andar;
2- banheiro feminino do 2° Andar;
1- banheiro feminino 3° andar;",,,Estrutura Predial > Alvenaria / Pisos / Estrutura,,0.22,LSTM_BAIXA_CONF,Baixa
2023070469,Alinhamento,2023-07-27 16:10,Fechado,,,,Campus Paulo Freire,,,,,Estrutura Predial > Alvenaria / Pisos / Estrutura,,,,57.29,,,,"-17.532979931742542, -39.7220601067383",,"Alinhamento de algumas pedras da calçada que acumulam muita água, atrapalhando a entrada no Campus, principalmente de pessoas com deficiência.",Realinhamento de pedras da calçada,Realinhamento de pedras da calçada,Hidrossanitária > Hidráulica,,0.8,LSTM_BAIXA_CONF,Baixa
2023070480,Bebedouro do subsolo - reitoria,2023-07-31 10:19,Fechado,,,,Reitoria,,,,,Hidrossanitária > Hidráulica,,,,0,,,,"-14.788316740297745, -39.27483123836992",,"Por gentileza, verificar água do bebedouro do subsolo da Reitoria, servidores/as indicaram odor ruim na água. Orientei que utilizem o bebedouro do terceiro andar, enquanto verificamos o do subsolo.",,,"Segurança contra Incêndio > Sistemas de combate a incêndio (extintores, hidrantes)",,0.17,LSTM_BAIXA_CONF,Baixa
2023070481,PPCI HMTF,2023-07-31 10:19,Fechado,,,,Campus Paulo Freire,,,,,"Segurança contra Incêndio > Sistemas de combate a incêndio (extintores, hidrantes)",,,,1885.4599999999998,,,,"-17.53335341230621, -39.72217542816204",,"Prezados, bom dia
Gostaria de solicitar que fosse executado o projeto existente de prevenção e combate a incêndio para o alojamento dos estudantes de medicina no HMTF. Recebemos um ofício do diretor do Hospital solicitando o fornecimento de extintores para o local.
Atenciosamente,",PPCI HMTF,Execução de instalações de itens do PPCI do HMTF,Elétrica > Instalações elétricas,,0.5,LSTM_BAIXA_CONF,Baixa
2023070484,Tomadas,2023-07-31 13:43,Fechado,,,,Campus Sosígenes Costa,,,,,Elétrica > Instalações elétricas,,,,0,,,,"-16.423058409985778, -39.136850127779546",,"Boa tarde!

A pedido do coordenador de campus, Ele pedi se é possível colocar 06 (seis) tomadas na área que os alunos ficam ao lado da copa dos discentes, no lado de fora próximo ao estacionamento carga e descarga.",,,"Estrutura Predial > Esquadrias, porta, portão e janelas",,0.98,LSTM,Baixa
2023070485,Sinalizar portas e janelas de vidro do campus,2023-07-31 13:50,Fechado,,,,Campus Sosígenes Costa,,,,,"Estrutura Predial > Esquadrias, porta, portão e janelas",,,,185.18,,,,"-16.423909554595376, -39.13629623502169",,"Boa tarde!

Por favor, verificar a sinalização de portas e janelas de vidro do campus e onde precisar colocar o adesivo sinalizador , pois tanto alunos e servidores em geral correndo risco de acidente se batendo nas janelas e portas.",Sinalização de porta,Sinalização de porta,Estrutura Predial > Infiltração,,0.36,LSTM_BAIXA_CONF,Média
2023070486,Goteira em consultório médico 1/Enfermaria,2023-07-31 14:00,Fechado,,,,Campus Jorge Amado,,,,,Estrutura Predial > Infiltração,,,,223.14,,,,"-14.770883343840165, -39.23605772449692",,"Solicito solução para este problema, pois a sala está ficando encharcada de água toda vez que chove, pois a água cai do teto através dos furos onde são colocados os tubos dos ar condidionados que ficam nesta sala.",Reparo em goteira no consultório médico 1,Reparo em goteira no consultório médico 1,Elétrica > Iluminação,,0.93,LSTM_BAIXA_CONF,Baixa
2023080001,Lâmpada,2023-08-01 08:34,Fechado,,,,Campus Jorge Amado,,,,,Elétrica > Iluminação,,,,0,,,,#N/A,,"Bom dia,
A recepção do CFCAf está com uma lâmpada piscando constantemente. Gostaria de solicitar, por gentileza, a verificação da mesma.
Grata!",,,Hidrossanitária > Hidráulica,,0.17,LSTM_BAIXA_CONF,Baixa
2023080002,Desentupimento de pia,2023-08-01 08:49,Fechado,,,,Campus Jorge Amado,,,,,Hidrossanitária > Hidráulica,,,,0,,,,"-14.770309469288907, -39.23560995592077",,"Bom dia.

Solicito o serviço de desentupimento de 02 pias, localizadas no refeitório do NVGA.

Atenciosamente,

Matias Costa de Oliveira",,,Hidrossanitária > Hidráulica,,0.62,LSTM_BAIXA_CONF,Baixa
2023080008,Pia com vazamento.,2023-08-01 11:25,Fechado,,,,Campus Jorge Amado,,,,,Hidrossanitária > Hidráulica,,,,0,,,,"-14.770309469288907, -39.23560995592077",,"Solicito reparo para as conexões da pia que está escorrendo água pelo piso do banheiro no novo laboratório de expressões corporais, antigo auditório.",,,"Estrutura Predial > Esquadrias, porta, portão e janelas",,0.5,LSTM_BAIXA_CONF,Baixa
2023080013,Verificação Em Porta,2023-08-01 16:38,Fechado,,,,Campus Sosígenes Costa,,,,,"Estrutura Predial > Esquadrias, porta, portão e janelas",,,,0,,,,"-16.423822637563376, -39.13549260894328",,"Boa tarde!

Por gentileza verificar a porta da sala de aula Aldeia Velha, pois a mesma encontra com defeito na fechadura.",,,Estrutura Predial > Alvenaria / Pisos / Estrutura,,0.45,LSTM_BAIXA_CONF,Baixa
2023080017,Instalação de quadro e suporte de tv,2023-08-02 11:07,Fechado,,,,Campus Paulo Freire,,,,,Estrutura Predial > Alvenaria / Pisos / Estrutura,,,,0,,,,"-17.534582646209113, -39.72461446135704",,"Prezados,

A pedido do coordenador do CPF, Paulo Borges, solicito a instalação de um quadro e um suporte articulado de TV na sala B101 do Núcleo Pedagógico. Essa sala será utilizada em substituição a sala que será usada emergencialmente como sala de informática.

At.te",,,Manutenção Preventiva > Ar condicionado split,,0.57,LSTM_BAIXA_CONF,Baixa
2023080021,Manutenção Preventiva Mensal - Ar condicionado - CJA - Laboratório CEPLAC,2023-08-03 00:00,Fechado,,,,Campus Jorge Amado,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,#N/A,,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.

O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado split,,0.96,LSTM,Baixa
2023080022,Manutenção Preventiva Mensal - Ar condicionado - CJA - Pavilhão Administrativo,2023-08-03 00:00,Fechado,,,,Campus Jorge Amado,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-14.77147998352185, -39.23434744042999",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.

O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado split,,0.86,LSTM_BAIXA_CONF,Baixa
2023080023,Manutenção Preventiva Mensal - Ar condicionado - CJA - Pavilhão de Aulas,2023-08-03 00:00,Fechado,,,,Campus Jorge Amado,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-14.77147998352185, -39.23434744042999",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.

O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado split,,0.94,LSTM_BAIXA_CONF,Baixa
2023080024,Manutenção Preventiva Mensal - Ar condicionado - CJA - Pavilhão de Serviços,2023-08-03 00:00,Fechado,,,,Campus Jorge Amado,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-14.77147998352185, -39.23434744042999",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.

O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado split,,0.51,LSTM_BAIXA_CONF,Baixa
2023080025,Manutenção Preventiva Mensal - Ar condicionado - CPF - Bloco Administrativo,2023-08-03 00:00,Fechado,,,,Campus Paulo Freire,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-17.533274716800296, -39.72248779186285",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.
O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado split,,0.54,LSTM_BAIXA_CONF,Baixa
2023080026,Manutenção Preventiva Mensal - Ar condicionado - CPF - Bloco de Aulas 1,2023-08-03 00:00,Fechado,,,,Campus Paulo Freire,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-17.53318988361887, -39.72242666524693",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.
O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado split,,0.64,LSTM_BAIXA_CONF,Baixa
2023080027,Manutenção Preventiva Mensal - Ar condicionado - CPF - Bloco de Aulas 2,2023-08-03 00:00,Fechado,,,,Campus Paulo Freire,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-17.53318988361887, -39.72242666524693",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.
O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Climatização > Ar condicionado,,0.84,LSTM_BAIXA_CONF,Baixa
2023080028,Manutenção Preventiva Mensal - Ar condicionado - CPF - Bloco Docente,2023-08-03 00:00,Fechado,,,,Campus Paulo Freire,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-17.533083430502355, -39.72176480207475",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.
O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado split,,0.65,LSTM_BAIXA_CONF,Baixa
2023080029,Manutenção Preventiva Mensal - Ar condicionado - CPF - Laboratório 1° Ciclo CFCS,2023-08-03 00:00,Fechado,,,,Campus Paulo Freire,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-17.534235850278133, -39.724091821208056",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.
O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado split,,0.93,LSTM_BAIXA_CONF,Baixa
2023080030,Manutenção Preventiva Mensal - Ar condicionado - CPF - Pavilhão Anexo de Aulas,2023-08-03 00:00,Fechado,,,,Campus Paulo Freire,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-17.53294195326467, -39.72258736378763",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado split,,0.58,LSTM_BAIXA_CONF,Baixa
2023080031,Manutenção Preventiva Mensal - Ar condicionado - CSC - Pavilhão Administrativo,2023-08-03 00:00,Fechado,,,,Campus Sosígenes Costa,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-16.424036771315144, -39.13615281834591",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.

O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Climatização > Ar condicionado,,0.81,LSTM_BAIXA_CONF,Baixa
2023080032,Manutenção Preventiva Mensal - Ar condicionado - CSC - Bloco de Serviços,2023-08-03 00:00,Fechado,,,,Campus Sosígenes Costa,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-16.424307884397862, -39.136705238608734",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.

O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Climatização > Ar condicionado,,0.84,LSTM_BAIXA_CONF,Baixa
2023080033,Manutenção Preventiva Mensal - Ar condicionado - CSC - Espaço de Leitura,2023-08-03 00:00,Fechado,,,,Campus Sosígenes Costa,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-16.424657613462742, -39.135949237122865",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.

O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado split,,0.71,LSTM_BAIXA_CONF,Baixa
2023080034,Manutenção Preventiva Mensal - Ar condicionado - CSC - Laboratórios,2023-08-03 00:00,Fechado,,,,Campus Sosígenes Costa,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-16.424310442233665, -39.1367972326299",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.

O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Climatização > Ar condicionado,,0.75,LSTM_BAIXA_CONF,Baixa
2023080035,Manutenção Preventiva Mensal - Ar condicionado - CSC - Pavilhão de Convenções,2023-08-03 00:00,Fechado,,,,Campus Sosígenes Costa,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-16.425315471783644, -39.1356215455011",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.
O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado split,,0.65,LSTM_BAIXA_CONF,Baixa
2023080036,Manutenção Preventiva Mensal - Ar condicionado - CSC - Pavilhão de Feiras,2023-08-03 00:00,Fechado,,,,Campus Sosígenes Costa,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-16.423058409985778, -39.136850127779546",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.
O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado split,,0.6,LSTM_BAIXA_CONF,Baixa
2023080037,Manutenção Preventiva Mensal - Ar Condicionado - CSC - Pórtico,2023-08-03 00:00,Fechado,,,,Campus Sosígenes Costa,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-16.423822637563376, -39.13549260894328",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.
O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado central,,0.48,LSTM_BAIXA_CONF,Baixa
2023080038,Manutenção Preventiva Mensal - Ar condicionado Central - CSC,2023-08-03 00:00,Fechado,,,,Campus Sosígenes Costa,,,,,Manutenção Preventiva > Ar condicionado central,,,,0,,,,"-16.424307884397862, -39.136705238608734",,"Solicito manutenção preventiva mensal do ar condicionado central do CSC de acordo ao arquivo em anexo ""DINFRA.CM.17 - MANUTENÇÃO PREVENTIVA DE AR CONDICIONADO CENTRAL (CHILLER) - PMOC"".
O acompanhamento deste chamado deve ser de acordo com as atividades descritas no ANEXO I .
O retorno destas atividades devem ser dados à Coordenação de Manutenção ou à Coordenação de Campus do CSC, de modo que a UFSB tenha ciência das atividades preventivas realizadas no equipamento.
Caso haja alguma necessidade de material(is) para manutenção corretiva, este(s) deverá(ão) ser solicitado(s) de imediato de modo que a aquisição seja o mais rápido possível.
O fechamento deste chamado está condicionado ao retorno deste documento.",,,Manutenção Preventiva > Ar condicionado central,,0.99,LSTM,Baixa
2023080039,Manutenção Preventiva Mensal - Ar Condicionado Central - CSC - Tratamento Químico Mensal da Água de Condensação,2023-08-03 00:00,Fechado,,,,Campus Sosígenes Costa,,,,,Manutenção Preventiva > Ar condicionado central,,,,0,,,,"-16.424307884397862, -39.136705238608734",,"Solicito tratamento químico de água de condensação de ar condicionado central. Este procedimento deverá acompanhar o documento em anexo ""DINFRA.CM.17 - MANUTENÇÃO PREVENTIVA DE AR CONDICIONADO CENTRAL (CHILLER) - PMOC"", com informações sobre o sistema de refrigeração no Item 7.
Os padrões técnicos a serem alcançados após o tratamento devem estar de acordo ao que consta no ANEXO IV do documento em anexo.
Após o tratamento, a UFSB deverá ser informada do serviço com a entrega de um relatório técnico informando sobre o processo.",,,Climatização > Ar condicionado,,0.88,LSTM_BAIXA_CONF,Baixa
2023080040,Manutenção Preventiva Mensal - Ar condicionado - Reitoria,2023-08-03 00:00,Fechado,,,,Reitoria,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-14.788316740297745, -39.27483123836992",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo.
O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Manutenção Preventiva > Ar condicionado split,,0.5,LSTM_BAIXA_CONF,Baixa
2023080041,Manutenção Preventiva Mensal - Ar condicionado - CSC - LABMOL,2023-08-03 00:00,Fechado,,,,Campus Sosígenes Costa,,,,,Manutenção Preventiva > Ar condicionado split,,,,0,,,,"-16.424310442233665, -39.1367972326299",,"Solicito manutenção preventiva dos equipamentos de ar condicionado conforme arquivo em anexo. O acompanhamento dos serviços deverá ser feito de acordo ao Anexo I, página 04.",,,Climatização > Ar condicionado,,1,LSTM,Baixa
2023080048,Ar Condicionado com dreno entupido - Data Center - Térreo,2023-08-03 14:12,Fechado,,,,Reitoria,,,,,Climatização > Ar condicionado split,,,,0,,,,"-14.788316740297745, -39.27483123836992",,"Ar Condicionado do Data Center, com dreno entupido e vazando.",,,Hidrossanitária > ETA / ETE,,0.32,LSTM_BAIXA_CONF,Baixa
2023080053,Retirada das Algas superficiais da lagoa de Polimento da ETE do CJA,2023-08-04 10:25,Fechado,,,,Campus Jorge Amado,,,,,Hidrossanitária > ETA / ETE,,,,1378.07,,,,"-14.77147998352185, -39.23434744042999",,"Bom dia
Solicito a Remoção de materiais sobrenadantes da Lagoa de Polimento da ETE do CJA.
Remoção de materiais sobrenadantes, tais como: lodo flutuante, escuma etc, normalmente deslocados para os cantos pela ação dos ventos. A remoção deve ser feita com peneira tipo piscina e o material retido deve ser armazenado em recipiente tampado tipo “tambor”, furado no fundo para escoar a água, sendo este periodicamente esvaziado e o material enviado para o sistema municipal de destino final do lixo;
Segue a imagem da lagoa com os materiais sobrenadantes.
Atenciosamente
Yuri Amorim",Fornecimento de material para retirada das algas superficiais da lagoa de polimento da ETE do CJA; Retirada das Algas superficiais da lagoa de Polimento da ETE do CJA; Retirada das Algas superficiais da lagoa de Polimento da ETE do CJA,Fornecimento de material para retirada das algas superficiais da lagoa de polimento da ETE do CJA; Complementar à O.S.M 292/2023; Complementar à O.S.M 353/2023,"Manutenção Preventiva > Telhados, calhas, rufos, etc.",,0.21,LSTM_BAIXA_CONF,Baixa
